catasto,OMI,OMIk,OMId,fascia,zona,cod_prev,stato_prev,microzona
A882,A88200E2,PA00004256,ZONE AGRICOLA-ISOLA AMMINISTRATIVA,E,E2,9,N,2
A882,A88200E3,PA00004257,ZONA AGRICOLA-ISOLA AMMINISTRATIVA-,E,E3,9,N,3
A882,A88200R2,PA00005764,ZONE RURALI,R,R2,0,,0
A882,A88200R3,PA00005765,ZONE RURALI I - ISOLA AMMINISTRATIVA,R,R3,0,,0
A882,A88200R4,PA00005766,ZONE RURALI - ISOLA AMMINISTRATIVA,R,R4,0,,0
A883,A88300B1,BA00000118,LINEA FERROVIARIA-VIA A.CAPRIOLI-VIA CALO`-VIA PENDIO MISERICORDIA-C.SO UMBERTO-P.ZA V.EMANUELE-SANLITRO-LARGO C.UVA-VIA ING.M.ALB,B,B1,21,N,1
A883,A88300B2,BA00001436,CENTRO STORICO (VIA LA MARINA-VIA NAZARIO SAURO-VIA LA SPIAGGIA-VIA PORTO-C.SO UMBERTO.P.ZA MARGHERITA-VIA MARCONI-P.ZA V.EMANUELE,B,B2,21,N,1
A883,A88300C1,BA00002475,SAN PIETRO-VIA G.BOVIO-VIA CAVOUR-VIA G. DI VITTORIO-OSPEDALE-VIA U.LA MALFA-VIA GALILEI,C,C1,21,N,0
A883,A88300C2,BA00002476,CORSO UMBERTO - SEMINARIO-VIA RICASOLI-VIA PRUSSIANO-VIA PORTO-VIA M.CALO`-VIA A.CAPRIOLI-VIA L.CADORNA-FERROVIA DIR.SUD,C,C2,21,N,0
A883,A88300D1,BA00000119,LITORANEA LEVANTE-CARRARA S.FRANCESCO-VIA SEMINARIO-VIA RICASOLI-NUOVA 167-VIA M.R.IMBRIANI-FERROVIA DIR.SUD,D,D1,20,N,2
A883,A88300D2,BA00000934,VIA LIBERTA`-PANORAMICA U.PATERNOSTRO-VIALE PONTE LAMA-VIA G.BOVIO,D,D2,1,N,3
A883,A88300D3,BA00002477,VIA LAMAVETA-VIA SANT`ANDREA-VIA FONDO NOCE-STRADA DEL CARRO-VIA VECCHIA CORATO-STRADA DEL CARRO (TRA LA FERROVIA E LA S.S.16/BIS),D,D3,20,N,0
A883,A88300D4,BA00002478,VIA DEGLI ARAGONESI-VIA G.BOVIO-CARRARA LAMA PATERNO-LINEA FERROVIARIA DIR.NORD,D,D4,1,O,0
A883,A88300E1,BA00000120,ZONA ARTIGIANALE-VIA IMBRIANI-VIA LAMA DI MACINA-VIA TERLIZZI-VIA RUVO-VIA MACCHIONE-CARRARA FINIZIA-VIA TRAPIZZO,E,E1,7,N,4
A883,A88300E2,BA00000933,VIA CROSTA-VIA ANDRIA-VIA VECCHIA CORATO-VIA RUVO (ZONA OLTRE LA S.S.16/BIS),E,E2,1,N,0
A883,A88300E3,BA00002794,VIA VECCHIA CORATO-CONTRADA MATINELLA-CONTRADA SANTA CROCE-CARRARA STRADELLE-VIA RUVO (ZONA AUTOSTRADA),E,E3,1,N,0
A883,A88300R1,BA00001635,UNICA,R,R1,0,,4
A883,A88300R2,BA00002934,RIPALTA - PANTANO,R,R2,117,,0
A884,A88400B1,AQ00000226,CENTRO ABITATO DI BISEGNA E DI SAN SEBASTANO,B,B1,20,N,1
A884,A88400D1,AQ00000227,ZONE LIMITROFE ALLA FASCIA CENTRALE,D,D1,20,N,1
A884,A88400R1,AQ00002391,RESTANTE TERRITORIO COMUNALE,R,R1,0,,1
A885,A885000R,TE00001845,ZONA RURALE DEL TERRITORIO COMUNALE,R,R,101,,1
A885,A88500B1,TE00001326,CENTRO URBANO,B,B1,21,N,1
A885,A88500B2,TE00002589,CENTRO URBANO,B,B2,21,N,0
A885,A88500E1,TE00001327,"FRAZIONI: TROIANO, VILLA BAGGIOTTI, LI PICCIONARI, ZONA ARTIGIANALE E LOCALITA` S. NICOLA",E,E1,21,N,1
A885,A88500R1,TE00002590,"FRAZIONI: TROIANO, VILLA BAGGIOTTI, LI PICCIONARI, ZONA ARTIGIANALE E ZONA RURALE DEL TERRITORIO",R,R1,101,,0
A887,A88700B1,CS00000880,"CENTRALE  - CORSO MAZZINI, PIAZZA DEL POPOLO, VIALE ROMA",B,B1,21,N,1
A887,A88700D1,CS00000881,"PERIFERICA  - VIA SAN FRANCESCO, CONTRADA ACQUA DI FICO",D,D1,21,N,1
A887,A88700E1,CS00000882,"SUBURBANA - FRAVITTA, FORESTA",E,E1,1,N,1
A887,A88700E2,CS00001707,AZZARELLA-CAMPOVILE-FRIA -PIRETO,E,E2,21,N,1
A887,A88700R1,CS00001531,"ZONA RURALE - L.TA COCOZELLO, FRASSA, CRETAROSSA",R,R1,0,,1
A887,A88700R2,CS00001708,ZONA RURALE,R,R2,101,,1
A889,A88900B1,AL00000299,CENTRO URBANO,B,B1,20,N,1
A889,A88900D1,AL00000301,BORGATE,D,D1,20,N,2
A889,A88900R1,AL00004179,ZONA AGRICOLA E BORGATE,R,R1,129,,2
A891,A89100B1,VA00000164,"V. RIMEMBRANZE, V. REPUBBLICA, V. MARTINELLI,V.LEOPARDI, V.FOSCOLO,V.PIAVE,V.ROMA,V.MORO",B,B1,20,N,1
A891,A89100D1,VA00000166,ZONA PERIFERICA UNICA,D,D1,20,N,1
A891,A89100D2,VA00001310,ZONA CHE SI ESTENDE AD EST LUNGO LA SP N.9 FINO ALLA STAZIONE DI BISUSCHIO-VIGGIU COMPRENDE  LOC.TA ZERB,D,D2,20,N,1
A891,A89100D3,VA00001311,ZONA PERIFERICA CHE SI ESTENDE A NORD DEL CENTRO.,D,D3,20,N,1
A891,A89100E1,VA00001538,LOCALITA  POGLIANA,E,E1,20,N,1
A891,A89100R1,VA00001536,ZONA RURALE APPARTENENTE ALLA REGIONE AGRARIA N.2-MONTAGNA TRA IL VERBANO E IL C,R,R1,0,,1
A892,A89200B1,BA00000127,"NUCLEO ANTICO- PIAZZA MUNICIPIO, VIA PER BARI, PIAZZA MADDALENA, VIA PALOR",B,B1,21,N,1
A892,A89200B2,BA00000133,"CASTORE GIACOMO-VIA GIOVANNI VERGA,VIA LEVI,FERMI, VIALE DELLA RESISTENZA.",B,B2,20,N,1
A892,A89200D1,BA00000129,"BEATO G.-STAZIONE-S.SPIR.-MONTE POV, STRADA PROVINCIALE 207 -STRADA VICINALE COLOMBO",D,D1,20,N,1
A892,A89200E1,BA00001008,"SS 96,VICINALE NOIA, PROV. PER RUTIGLIANO,VIC. PER MATERA, PROV. PER BITONTO",E,E1,21,N,2
A892,A89200R1,BA00001696,ZONA AGRICOLA,R,R1,136,,2
A893,A89300B1,BA00000134,"TRA VIA DE ILDARIS, RAVANAS, MATTEOTTI, CARRARA, DE GASPERI, CENTOLA, LAROVERE, RICAPITO, TRAETTA, GALVANI E P.ZZA MARCONI",B,B1,20,N,1
A893,A89300B2,BA00001454,CENTRO STORICO,B,B2,21,N,1
A893,A89300D1,BA00000135,"TRA VIA ABBATICCHIO, SP 231, G.MODUGNO, AMM. VACCA, PRIV. LOBUONO, CHIUSA CHINISA, LAZZATI, FALCONE E BORSELLINO,RAGNI, MODUGNO",D,D1,21,N,2
A893,A89300E1,BA00000136,"TRA PROV. S.SPIRITO, PROV.GIOVINAZZO, VIA QUORCHIO, ZONA ARTIGIANALE, PROV.231, PROV. PER PALO DEL COLLE",E,E1,1,O,2
A893,A89300E2,BA00001011,PALOMBAIO,E,E2,21,N,3
A893,A89300E3,BA00001010,MARIOTTO,E,E3,21,N,4
A893,A89300E4,BA00002274,"STRADA PROVINCIALE N. 231 (EX S.S. 98), PARCO COMMERCIALE BARESE",E,E4,8,N,5
A893,A89300R1,BA00001654,UNICA,R,R1,0,,5
A894,A89400B1,BA00000144,NUCLEO ANTICO,B,B1,21,N,1
A894,A89400B2,BA00000145,ADIAC. VILLA COM.LE-P.ZA CENTRALE-VIE:OBERDAN-PAPA PAOLO VI-DELLA COSTITUZIONE-LEVI,B,B2,20,N,1
A894,A89400D1,BA00000146,ZONA RIMANENTE-VIA BARI-ELIANA-PALATOUR-STR.VICIN. CARDO-VIA KENNEDY-S.P. 236,D,D1,20,N,1
A894,A89400D2,BA00001013,VIA BARI OLTRE IL PALATOUR,D,D2,20,N,2
A894,A89400D3,BA00002135,VIA SANNICANDRO E STRADA COMUNALE PER MODUGNO,D,D3,20,N,2
A894,A89400E1,BA00000947,VIA BARI-VIA MODUGNO-VIA SANNICANDRO-COM. RANDA-COM. TORRE MONSIGNORE,E,E1,20,N,2
A894,A89400R1,BA00001699,ZONA  AGRICOLA,R,R1,136,,2
A895,A89500B3,NU00003652,CENTRO ABITATO,B,B3,20,N,1
A895,A89500C1,NU00000359,"VIA MOLINO,ZONA GURUMURU -",C,C1,20,O,1
A895,A89500D1,NU00000360,"ZONA BUSELI,ZONA MOLINO MANNU  - SU CANTARU-",D,D1,20,O,1
A895,A89500E1,NU00000361,ARTIGIANALE INDUSTRIALE -,E,E1,7,O,1
A895,A89500R1,NU00003408,"COLTURA INTENSIVA CHE INTERESSA L`INTERO TERRITORIO COMUNALE PREV. COLLINARE,LOC.PUNTA PRAMA,S`ADDE RIA,PRANEDDA,ROMANZESU,SALICHE",R,R1,191,,1
A896,A89600B1,AG00000052,VIA  PANEPINTO-PORTA PALERMO-ROMA--P.ZZA MARCONI-CASTELLO,B,B1,21,N,0
A896,A89600D1,AG00000053,VIA LUNGA-MOLINO-P.ZZA S.ANTONIO-S.CHIARA-PROLUNGAM SS PER ALESSANDRIA DELLA ROCCA,D,D1,21,N,0
A896,A89600R1,AG00000802,RURALE,R,R1,136,,2
A897,A89700B1,RC00000273,VIA DUOMO - PIAZZA UMBRTO I - VIA MAZZINI - VIA CAVOUR - VIA C. BATTISTI.,B,B1,21,N,1
A897,A89700C1,RC00000264,VIA PRINCIPE UMBERTO - VIA CORNELLA - RIONE MELODARI - VIA STAZIONE CONDOIANNI,C,C1,20,N,1
A897,A89700D1,RC00003003,"STRADA PROVINCIALE BIVONGI - PAZZANO - RIONE S. NICOLO E SAN PONENTE, LOC.  CALCINARA.",D,D1,20,N,2
A897,A89700R1,RC00004428,RIMANENTE TERRITORIO COMUNALE IN ZONA RURALE,R,R1,0,,3
A898,A89800B2,CO00004156,TERRITORIO EDIFICATO,B,B2,20,N,1
A898,A89800R1,CO00004522,RURALE COLLINARE,R,R1,0,,0
A901,A90100B1,TN00000554,ABITATI DI BONO CARES COMIGHELLO DUVREDO TIGNERONE,B,B1,20,O,2
A901,A90100E1,TN00001201,FRAZIONE DI PONTE ARCHE,E,E1,20,N,1
A901,A90100R1,TN00001758,ZONA RESIDUALE AGRICOLA,R,R1,0,,1
A902,A90200B1,TN00000573,S. CROCE (SEDE COMUNALE) E MADICE,B,B1,20,O,1
A902,A90200E1,TN00002897,"CAVRASTO, BALBIDO E RANGO",E,E1,20,N,0
A902,A90200E2,TN00002898,"LARIDO, BIVEDO E CAVAIONE",E,E2,20,N,0
A902,A90200R1,TN00001759,ZONA RESIDUALE AGRICOLA,R,R1,0,,1
A903,A90300B1,BG00000954,CENTRO URBANO,B,B1,20,N,0
A903,A90300R1,BG00002100,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R1,0,,0
A904,A90400B2,CO00004048,TERRITORIO EDIFICATO,B,B2,21,N,1
A904,A90400R1,CO00004433,RURALE MONTANA,R,R1,0,,0
A905,A90500B2,CO00003938,CENTRALE DI PREGIO SOTTO LA SS,B,B2,20,N,1
A905,A90500B3,CO00004205,TERRITORIO EDIFICATO,B,B3,21,N,1
A905,A90500D1,CO00000331,PERIFERICA A MONTE,D,D1,20,N,2
A905,A90500R1,CO00004434,RURALE MONTANA,R,R1,0,,0
A906,A90600B1,PD00000094,CAPOLUOGO,B,B1,20,N,1
A906,A90600D1,PD00000095,VIA DELL`ARTIGIANATO,D,D1,7,N,1
A906,A90600D2,PD00002619,ZONA PRODUTTIVA,D,D2,7,N,0
A906,A90600R1,PD00001602,ZONA RURALE,R,R1,101,,1
A909,A90900B1,PC00000710,CENTRO STORICO TUTTO IL PAESE,B,B1,20,N,1
A909,A90900E1,PC00000711,"CASSOLO,MEZZANO SCOTTI,S.MARIA,FRAZIONI",E,E1,20,N,2
A909,A90900R1,PC00001112,RIMANENTE PARTE DEL TERRITORIO CON FRAZIONI E FABBRICATI SPARSI,R,R1,102,,2
A909,A90900R2,PC00001113,TERRENI SEMINATIVI ZONE A VALLE,R,R2,101,,2
A909,A90900R3,PC00001114,SEMINATIVI ZONA MONTANA,R,R3,231,,2
A909,A90900R4,PC00001149,BOSCO MISTO TUTTO IL COMUNE,R,R4,198,,2
A909,A90900R5,PC00001274,VIGNETI,R,R5,129,,2
A910,A91000B1,TO00001018,INTERO TERRITORIO COMUNALE,B,B1,21,N,1
A910,A91000R1,TO00002713,ZONA MONTANA,R,R1,109,,0
A911,A911000R,NO00001982,AGRICOLA,R,R,0,,1
A911,A91100B1,NO00000118,ZONA UNICA RESIDENZIALE,B,B1,20,N,1
A911,A91100E1,NO00002201,ZONA INDUSTRIALE,E,E1,8,N,1
A912,A91200B1,CS00000155,CENTRO STORICO E AREE LIMITROFE,B,B1,21,N,1
A912,A91200D1,CS00000883,PERIFERICA  - VIA RUSSI,D,D1,21,N,1
A912,A91200E1,CS00000884,"SUBURBANA  - CONTRADA FONTANELLE, ZUCCALEO, MUSCOSAGGIO",E,E1,20,N,1
A912,A91200R1,CS00001536,AREE RURALI,R,R1,0,,1
A914,A91400B1,VC00001021,CENTRALE,B,B1,20,N,1
A914,A91400D1,VC00001022,PERIFERICA,D,D1,20,N,2
A914,A91400E1,VC00001048,SUBURBANA,E,E1,20,N,3
A914,A91400E2,VC00001049,SUBURBANA,E,E2,20,N,4
A914,A91400R1,VC00001282,AGRICOLA,R,R1,0,,4
A916,A91600B1,TN00000182,CENTRO ABITATO,B,B1,20,N,1
A916,A91600R1,TN00002305,ZONA RESIDUALE AGRICOLA,R,R1,0,,1
A918,A91800B1,VA00000169,CENTRALE UNICA,B,B1,20,N,1
A918,A91800D1,VA00000172,PERIFERICA UNICA,D,D1,20,N,1
A918,A91800R1,VA00001521,ZONA RURALE APPARTENENTE ALLA REGIONE AGRARIA N. 4: COLLINE DI VARESE,R,R1,0,,1
A918,A91800R2,VA00001889,ZONA RURALE APPARTENENTE ALLA REGIONE AGRARIA N. 4: COLLINE DI VARESE,R,R2,0,,1
A919,A919000B,LO00000020,CENTRO,B,B,20,N,1
A919,A91900R1,LO00001144,RURALE,R,R1,102,,1
A920,A920000B,MI00000559,MONOZONALE -,B,B,20,O,1
A920,A92000B1,MI00004406,INTERO CENTRO URBANO,B,B1,20,O,0
A920,A92000R1,MI00004407,ZONA RURALE,R,R1,0,,0
A922,A92200B1,GE00001150,CENTRO DI BOGLIASCO E ZONA LITORANEA,B,B1,20,N,1
A922,A92200E1,GE00003216,FRAZIONI (SESSAREGO-POGGIO FAVARO-SAN BERNARDO),E,E1,21,N,2
A922,A92200R1,GE00001936,REGIONE AGRARIA N.6 (MONTAGNA LITORANEA DI GENOVA),R,R1,0,,2
A925,A92500B1,VB00000102,CENTRO ABITATO,B,B1,21,N,1
A925,A92500D1,VB00000103,PERIFERICA RESIDENZIALE.,D,D1,21,N,1
A925,A92500E1,VB00000104,MONTANA RESIDENZIALE.,E,E1,21,N,3
A925,A92500R1,VB00001915,RURALE MONTANA,R,R1,0,,1
A929,A929000R,NO00001983,AGRICOLA,R,R,0,,1
A929,A92900B1,NO00000125,INTERO TERRITORIO RESIDENZIALE ESCLUSA ZONA GOLF,B,B1,20,N,1
A929,A92900D1,NO00000126,COMPRENSORIO DEL GOLF,D,D1,1,N,1
A930,A93000B1,CB00000030,CENTRO URBANO,B,B1,20,N,1
A930,A93000D1,CB00001679,CONTRADA MONTEVERDE E ZONA INDUSTRIALE,D,D1,21,N,0
A930,A93000E1,CB00000373,"FRAZIONE DI CASTELLONE, FRAZ. DI CIVITA, C.DA MACCHIE DELLE QUERCE, C.DA POPOLO",E,E1,20,N,2
A930,A93000R2,CB00001552,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R2,101,,0
A931,A93100B1,SV00000182,"NUCLEO STORICO BOISSANO, STR. MARICI, LOC. VALLONE",B,B1,20,N,1
A931,A93100D1,SV00000742,"S.P. LOANO-BOISSANO, LOCC. FORNACI, CAPPELLA NUOVA, CAPPELLA GINESTRE, LOSANO",D,D1,20,N,1
A931,A93100R1,SV00001523,ZONA EXTRAURBANA,R,R1,0,,1
A932,A93200B1,SP00000109,CEPARANA CENTRO ABITATO,B,B1,20,N,0
A932,A93200C1,SP00001236,"CANEVELLA, VENARO",C,C1,20,N,0
A932,A93200D1,SP00000110,CENTRO STORICO,D,D1,20,N,0
A932,A93200D2,SP00001464,CANEVELLA - VENARO,D,D2,20,N,0
A932,A93200E1,SP00001463,BOLANO PAESE - CENTRO STORICO E ABITATO ADIACENTE,E,E1,20,N,0
A932,A93200R1,SP00001237,FRAZIONI E PARTE RESIDUALE DEL TERRITORIO CON EDIFICAZIONE SPARSA,R,R1,0,,0
A932,A93200R2,SP00001396,FASCIA PIANEGGIANTE LUNGO FIUME,R,R2,0,,0
A933,A93300B1,TN00000115,CENTRO ABITATO,B,B1,20,N,1
A933,A93300D1,TN00002573,ZONA PRODUTIVA,D,D1,7,N,1
A933,A93300E1,TN00001866,D1 PRODUTTIVA,E,E1,8,O,1
A933,A93300R1,TN00001865,ZONA RURALE,R,R1,0,,1
A937,A93700B1,BG00000955,CENTRO URBANO,B,B1,20,N,0
A937,A93700R1,BG00002101,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R1,0,,0
A940,A940000B,MI00000569,"MADONNA, LEOPARDI, CAVOUR, FOSCOLO -",B,B,20,O,1
A940,A94000B1,MI00004456,CENTRO URBANO,B,B1,20,O,0
A940,A94000C1,MI00002445,"CASCINA NUOVA, CASCINA DEL SOLE",C,C1,20,N,1
A940,A94000C2,MI00002446,"MARCONI, OSPITALETTO, FRIULI, ARCHIMEDE -",C,C2,20,O,2
A940,A94000D1,MI00002447,"OSPIATE, TRAVERSAGNA, CASCINA BRODOLINI",D,D1,20,N,6
A940,A94000D2,MI00002448,"NOVARA, INDIPENDENZA, GOTTARDO, OSPIATE -",D,D2,20,N,5
A940,A94000D3,MI00002449,"FILZI, GORIZIA, MONCENISIO -",D,D3,21,N,3
A940,A94000D4,MI00002450,"PASSO ROLLE, UBOLDI, BARANZATE, STELLA ROSA -",D,D4,21,N,4
A941,A94100B1,TO00001019,INTERO TERRITORIO COMUNALE,B,B1,20,N,1
A941,A94100R1,TO00003003,CAMPAGNA,R,R1,102,,0
A942,A94200B1,MT00000067,"STRADA COMUNALE DELLA PETROSA,FOSSO TOCCACULO,CAVOUR,CONFORTI",B,B1,20,N,1
A942,A94200D1,MT00000068,"VIA MANZONI,EUROPA,MELIDORA.MEDAGLIA D`ARGENTO,STRADA COMUNALE DA PIETRA DEL CONTE A N.S.",D,D1,20,N,1
A942,A94200E1,MT00000069,"LOCALITA MARITTIMA-SCALO,SS.106 IONICA,FERROVIA REGGIO CALABRIA,METAPONTO,STRADA COMUNALE CALABRIA-PUGLIA",E,E1,21,N,2
A942,A94200R1,MT00000595,COLLINE DEL BASSO SINNI,R,R1,101,,2
A944,A94400B1,BO00000028,CENTRO STORICO,B,B1,20,N,1
A944,A94400B2,BO00001359,"CENTRO STORICO - VIE DI PREGIO - INDIPENDENZA, RIZZOLI, UGO BASSI, GALLERIA CAVOUR E ZONA PEDONALE D`AZEGLIO",B,B2,5,N,1
A944,A94400B3,BO00002584,DUE TORRI EX GHETTO EBRAICO,B,B3,20,O,1
A944,A94400B4,BO00002585,ZAMBONI PETRONI SAN VITALE,B,B4,21,O,1
A944,A94400B5,BO00002604,CASTELTIALTO - SAN VITALE  - PIAZZA ALDROVANDI,B,B5,21,O,1
A944,A94400B6,BO00002684,"QUARTIERE MARCONI: S.FELICE - GRADA - VICINI , PIETRAMELLARA - INDIPENDENZA - FALEGNAMI - GALLIERA - MILLE - MARCONI",B,B6,21,O,1
A944,A94400B7,BO00003125,ZAMBONI - CASTELTIALTO- ALDROVANDI - SAN VITALE,B,B7,21,O,1
A944,A94400C3,BO00002624,IRNERIO CENTOTRECENTO MOLINE RIGHI P.ZZA OTTO AGOSTO INDIPENDENZA V.LI MASINI E PICHAT,C,C3,21,O,1
A944,A94400C4,BO00002625,CENTOTRECENTO IRNERIO P.ZZA DI PORTA SAN DONATO V.LE FILOPANTI SAN VITALE PETRONI,C,C4,21,O,1
A944,A94400C5,BO00002644,SAN VITALE - VIALE ERCOLANI - PIAZZA CARDUCCI - DANTE - SANTO STEFANO - GUERRAZZI - PIAZZA ALDROVANDI,C,C5,21,O,1
A944,A94400C6,BO00002664,QUARTIRE GALVANI: SANTO STEFANO - P.ZZA DI PORTA S. STEFANO - VIALI GOZZADINI E PANZACCHI - SAVENELLA TOVAGLIE - D`AZEGLIO -,C,C6,20,O,1
A944,A94400C7,BO00002665,QUARTIERE GALVANI MURA DI PORTA CASTIGLIONE: D`AZEGLIO - TOVAGLIE SAVENELLA - MURA DI PORTA CASTIGLIONE,C,C7,21,O,1
A944,A94400C8,BO00002666,QUARTIERE MALPIGHI SARAGOZZA: SANT`ISAIA - VIALI PEPOLI ALDINI - D`AZEGLIO BARBERIA,C,C8,21,O,1
A944,A94400C9,BO00002685,QUARTIERE MALPIGHI: S.FELICE - GRADA - VICINI - S.ISAIA - S.FRANCESCO - MALPIGHI,C,C9,21,O,1
A944,A94400D1,BO00000011,MURRI,D,D1,20,N,2
A944,A94400D2,BO00000014,SAN VITALE,D,D2,21,N,5
A944,A94400D3,BO00001361,SAN RUFFILLO EST,D,D3,21,N,5
A944,A94400D4,BO00001362,MAZZINI - FOSSOLO,D,D4,21,N,5
A944,A94400D5,BO00001363,SAN DONATO,D,D5,21,N,5
A944,A94400D6,BO00001376,FIERA,D,D6,18,N,6
A944,A94400D7,BO00001364,MATTEOTTI - P.ZZA UNITA`,D,D7,20,N,5
A944,A94400D8,BO00001365,BOLOGNINA ARCOVEGGIO,D,D8,21,N,5
A944,A94400D9,BO00001366,MARCO POLO- PESCAROLA,D,D9,21,N,5
A944,A94400E1,BO00001369,ROVERI - PILASTRO,E,E1,7,N,8
A944,A94400E2,BO00001370,AGRICOLA CADRIANO,E,E2,22,S,11
A944,A94400E3,BO00001371,AGRICOLA OVEST,E,E3,22,S,9
A944,A94400E4,BO00001372,CORTICELLA- ARCOVEGGIO - DOZZA,E,E4,21,N,5
A944,A94400E5,BO00001373,BORGO PANIGALE- BIRRA- CASTELDEBOLE,E,E5,21,N,5
A944,A94400E6,BO00002504,AGRICOLA  NOCE,E,E6,22,S,10
A944,A94400E7,BO00002527,PILASTRO,E,E7,21,N,7
A944,A94400E8,BO00002528,BARCA,E,E8,21,N,5
A944,A94400R1,BO00003079,AGRICOLA NORD OVEST,R,R1,0,,9
A944,A94400R2,BO00003080,AGRICOLA NORD,R,R2,0,,10
A944,A94400R3,BO00003081,AGRICOLA NORD EST,R,R3,0,,11
A944,A94400R4,BO00003082,AGRICOLA SUD,R,R4,0,,12
A944,A9440C10,BO00002686,QUARTIERE MARCONI PORTO: MILLE - GALLIERA - RIVA RENO - MARCONI,C,C10,21,N,1
A944,A9440C11,BO00003054,QUARTIERE MARCONI: S. FELICE - GRADA - VICINI - PIETRAMELLARA - INDIPENDENZA - FALEGNAMI - GALLIERA - MILLE - MARCONI,C,C11,21,O,0
A944,A9440D10,BO00001367,SAFFI- S. VIOLA,D,D10,21,N,5
A944,A9440D11,BO00001368,SARAGOZZA,D,D11,21,N,5
A944,A9440D12,BO00002161,V.LE FILOPANTI - MASSARENTI - ZANOLINI - STAZIONE S. VITALE,D,D12,21,N,2
A944,A9440D13,BO00002162,MURRI EST,D,D13,21,N,2
A944,A9440D14,BO00002163,COSTA - SARAGOZZA,D,D14,20,N,4
A944,A9440D15,BO00002164,COSTA - SAFFI,D,D15,20,N,4
A944,A9440D16,BO00002524,PEDECOLLINARE,D,D16,20,N,3
A944,A9440D17,BO00002525,PEDECOLLINARE E SEMICOLLINARE,D,D17,20,N,3
A944,A9440D18,BO00002526,COLLINARE,D,D18,1,N,12
A944,A9440D19,BO00003084,STADIO FUNIVIA,D,D19,20,N,5
A944,A9440D20,BO00003085,SAFFI SANTA VIOLA BARCA,D,D20,21,N,5
A944,A9440D21,BO00003083,ANDREA COSTA - SARAGOZZA,D,D21,20,N,5
A944,A9440D22,BO00003086,CORTICELLA,D,D22,21,N,5
A944,A9440D23,BO00003087,V.LE FILOPANTI - MASSARENTI - ZANOLINI - STAZIONE S. VITALE,D,D23,21,N,2
A944,A9440D24,BO00003088,MURRI,D,D24,20,N,2
A944,A9440D25,BO00003104,STAZIONE  - VIALE FILOPANTI - VIA DEL CHIU`,D,D25,21,N,4
A945,A94500B1,PE00000047,CENTRO URBANO E ZONE LIMITROFE,B,B1,20,N,0
A945,A94500E1,PE00000220,FRAZIONE PIANO D ORTA,E,E1,20,N,0
A945,A94500R1,PE00001353,RESTANTE TERRITORIO COMUNALE,R,R1,0,,0
A946,A94600B1,PA00004269,CENTRO URBANO,B,B1,21,N,1
A946,A94600C1,PA00004270,ESPANSIONE CENTRO STORICO,C,C1,20,N,1
A946,A94600D1,PA00004271,ZONE SVILUPPO CENTRO URBANO,D,D1,20,N,1
A946,A94600E1,PA00004272,ZONA AGRICOLA,E,E1,21,N,1
A946,A94600R2,PA00005686,ZONE RURALI,R,R2,0,,1
A947,A94700B1,MC00000147,"VILLA DI MEZZO,  VILLA DA CAPO E VILLA DA PIEDI",B,B1,20,N,1
A947,A94700E2,MC00001575,ZONA TURISTICA LOCALITA` PINTURA,E,E2,20,N,1
A947,A94700R1,MC00001517,ZONA RURALE (RIMANENTE TERRITORIO COMUNALE),R,R1,197,,1
A948,A94800B3,NU00003624,CENTRO URBANO,B,B3,20,N,1
A948,A94800C1,NU00000390,VIA ANGIOI-VIA PORTOLU -,C,C1,20,O,1
A948,A94800D1,NU00000391,REGIONE BUON CAMMINO-ZONA RUGHE SANTA-SAN GIOVANNI,D,D1,20,O,1
A948,A94800E1,NU00000392,ZONA ARTIGIANALE-IND. REGIONE PEDRAGIANA,E,E1,7,O,1
A948,A94800R1,NU00003409,"COLTURA INTENSIVA CHE INTERESSA L`INTERO TERRITORIO COMUNALE CON PENDENZE ACCENT.LOC.SU LIDONE,SA SERRA,TANCANOA,PAULURUE,CONCAMAN",R,R1,191,,1
A949,A94900B1,VT00000618,CENTRO STORICO,B,B1,20,N,1
A949,A94900D1,VT00001047,ESPANSIONE,D,D1,20,N,0
A949,A94900R1,VT00000680,AGRICOLA,R,R1,192,,1
A950,A95000B1,BG00000956,CENTRO URBANO,B,B1,20,N,0
A950,A95000R1,BG00002102,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R1,0,,0
A952,A95200B1,BZ00000039,CENTRO STORICO,B,B1,20,N,2
A952,A95200B2,BZ00000040,CENTRO STORICO COMPRESO TRA LA V. VERDI ED IL FIUME ISARCO,B,B2,20,N,4
A952,A95200B3,BZ00000041,ZONA CENTRALE CITTA NUOVA,B,B3,20,N,4
A952,A95200B4,BZ00001629,"DORF,  SANT`OSVALDO E SANTA MADDALENA",B,B4,20,N,1
A952,A95200B5,BZ00001630,GRIES,B,B5,20,N,2
A952,A95200B6,BZ00001631,S. MADDALENA,B,B6,20,N,5
A952,A95200C1,BZ00000042,ZONA SEMICENTRALE DEL QUARTIERE DI RENCIO,C,C1,20,N,4
A952,A95200C2,BZ00000043,ZONA SEMICENTRALE CITTA NUOVA - VIALE EUROPA,C,C2,20,N,6
A952,A95200C3,BZ00000044,ZONA SEMICENTRALE DI V. CLAUDIA AUGUSTA E DEL QUARTIERE DI ASLAGO,C,C3,20,N,7
